DUF2660	PF10859	Protein of unknown function (DUF2660)
DUF2661	PF10860	Protein of unknown function (DUF2661)
DUF2663	PF10864	Protein of unknown function (DUF2663)
DUF2664	PF10867	Protein of unknown function (DUF2664)
DUF2666	PF10869	Protein of unknown function (DUF2666)
DUF267	PF03268	Caenorhabditis protein of unknown function, DUF267
DUF2670	PF10875	Protein of unknown function (DUF2670)
DUF2671	PF10877	Protein of unknown function (DUF2671)
DUF2672	PF10878	Protein of unknown function (DUF2672)
DUF2673	PF10880	Protein of unknown function (DUF2673)
DUF2674	PF10879	Protein of unknown function (DUF2674)
DUF2675	PF11247	Protein of unknown function (DUF2675)
DUF2677	PF10838	Protein of unknown function (DUF2677)
DUF2678	PF10856	Protein of unknown function (DUF2678)
DUF268	PF03269	Caenorhabditis protein of unknown function, DUF268
DUF2680	PF10925	Protein of unknown function (DUF2680)
DUF2681	PF10883	Protein of unknown function (DUF2681)
DUF2682	PF10909	Protein of unknown function (DUF2682)
DUF2683	PF10884	Protein of unknown function (DUF2683)
DUF2684	PF10885	Protein of unknown function (DUF2684)
DUF2685	PF10886	Protein of unknown function (DUF2685)
DUF2686	PF10887	Protein of unknown function (DUF2686)
DUF2688	PF10892	Protein of unknown function (DUF2688)
DUF2689	PF10894	Protein of unknown function (DUF2689)
DUF269	PF03270	Protein of unknown function, DUF269
DUF2690	PF10901	Protein of unknown function (DUF2690)
DUF2691	PF10903	Protein of unknown function (DUF2691)
DUF2694	PF10904	Protein of unknown function (DUF2694)
DUF2695	PF10905	Protein of unknown function (DUF2695)
DUF2700	PF10912	Protein of unknown function (DUF2700)
DUF2701	PF10857	Protein of unknown function (DUF2701)
DUF2703	PF10865	Domain of unknown function (DUF2703)
DUF2704	PF10866	Protein of unknown function (DUF2704)
DUF2705	PF10920	Protein of unknown function (DUF2705)
DUF2706	PF10913	Protein of unknown function (DUF2706)
DUF2709	PF10915	Protein of unknown function (DUF2709)
DUF2710	PF10921	Protein of unknown function (DUF2710)
DUF2711	PF10924	Protein of unknown function (DUF2711)
DUF2712	PF10916	Protein of unknown function (DUF2712)
DUF2713	PF10897	Protein of unknown function (DUF2713)
DUF2714	PF10896	Protein of unknown function (DUF2714)
DUF2715	PF10895	Domain of unknown function (DUF2715)
DUF2716	PF10898	Protein of unknown function (DUF2716)
DUF2717	PF10911	Protein of unknown function (DUF2717)
DUF2718	PF10918	Protein of unknown function (DUF2718)
DUF2719	PF10891	Protein of unknown function (DUF2719)
DUF272	PF03312	Protein of unknown function (DUF272)
DUF2721	PF11026	Protein of unknown function (DUF2721)
DUF2722	PF10846	Protein of unknown function (DUF2722)
DUF2723	PF11028	Protein of unknown function (DUF2723)
DUF2724	PF10893	Protein of unknown function (DUF2724)
DUF2726	PF10881	Protein of unknown function (DUF2726)
DUF2729	PF10870	Protein of unknown function (DUF2729)
DUF273	PF03314	Protein of unknown function, DUF273
DUF2730	PF10805	Protein of unknown function (DUF2730)
DUF2732	PF10809	Protein of unknown function (DUF2732)
DUF2733	PF10813	Protein of unknown function (DUF2733)
DUF2735	PF10931	Protein of unknown function (DUF2735)
DUF2737	PF10930	Protein of unknown function (DUF2737)
DUF2738	PF10927	Protein of unknown function (DUF2738)
DUF2740	PF10872	Protein of unknown function (DUF2740)
DUF2742	PF10888	Protein of unknown function (DUF2742)
DUF2744	PF10910	Protein of unknown function (DUF2744)
DUF2745	PF10922	Protein of unknown function (DUF2745)
DUF2746	PF10874	Protein of unknown function (DUF2746)
DUF2748	PF10871	Protein of unknown function (DUF2748)
DUF2749	PF10907	Protein of unknown function (DUF2749)
DUF2750	PF11042	Protein of unknown function (DUF2750)
DUF2752	PF10825	Protein of unknown function (DUF2752)
DUF2753	PF10952	Protein of unknown function (DUF2753)
DUF2754	PF10953	Protein of unknown function (DUF2754)
DUF2755	PF10954	Protein of unknown function (DUF2755)
DUF2756	PF10956	Protein of unknown function (DUF2756)
DUF2757	PF10955	Protein of unknown function (DUF2757)
DUF2759	PF10958	Protein of unknown function (DUF2759)
DUF276	PF03434	DUF276
DUF2760	PF10816	Domain of unknown function (DUF2760)
DUF2761	PF10959	Protein of unknown function (DUF2761)
DUF2764	PF10962	Protein of unknown function (DUF2764)
DUF2766	PF10964	Protein of unknown function (DUF2766)
DUF2767	PF10965	Protein of unknown function (DUF2767)
DUF2768	PF10966	Protein of unknown function (DUF2768)
DUF2769	PF10967	Protein of unknown function (DUF2769)
DUF2770	PF10968	Protein of unknown function (DUF2770)
DUF2771	PF10969	Protein of unknown function (DUF2771)
DUF2773	PF10971	Protein of unknown function (DUF2773)
DUF2774	PF11242	Protein of unknown function (DUF2774)
DUF2776	PF10951	Protein of unknown function (DUF2776)
DUF2777	PF10949	Protein of unknown function (DUF2777)
DUF2778	PF10908	Protein of unknown function (DUF2778)
DUF2779	PF11074	Domain of unknown function(DUF2779)
DUF2780	PF11075	Protein of unknown function VcgC/VcgE (DUF2780)
DUF2781	PF10914	Protein of unknown function (DUF2781)
DUF2782	PF11191	Protein of unknown function (DUF2782)
DUF2783	PF10932	Protein of unknown function (DUF2783)
DUF2784	PF10861	Protein of Unknown function (DUF2784)
DUF2785	PF10978	Protein of unknown function (DUF2785)
DUF2786	PF10979	Protein of unknown function (DUF2786)
DUF2787	PF10980	Protein of unknown function (DUF2787)
DUF2788	PF10981	Protein of unknown function (DUF2788)
DUF2789	PF10982	Protein of unknown function (DUF2789)
DUF2790	PF10976	Protein of unknown function (DUF2790)
DUF2791	PF10923	P-loop Domain of unknown function (DUF2791)
DUF2793	PF10983	Protein of unknown function (DUF2793)
DUF2794	PF10984	Protein of unknown function (DUF2794)
DUF2795	PF11387	Protein of unknown function (DUF2795)
DUF2796	PF10986	Protein of unknown function (DUF2796)
DUF2797	PF10977	Protein of unknown function (DUF2797)
DUF2798	PF11391	Protein of unknown function (DUF2798)
DUF2799	PF10973	Protein of unknown function (DUF2799)
DUF2800	PF10926	Protein of unknown function (DUF2800)
DUF2802	PF10975	Protein of unknown function (DUF2802)
DUF2804	PF10974	Protein of unknown function (DUF2804)
DUF2805	PF10985	Protein of unknown function (DUF2805)
DUF2806	PF10987	Protein of unknown function (DUF2806)
DUF2807	PF10988	Putative auto-transporter adhesin, head GIN domain
DUF2808	PF10989	Protein of unknown function (DUF2808)
DUF2809	PF10990	Protein of unknown function (DUF2809)
DUF281	PF03436	Domain of unknown function (DUF281)
DUF2810	PF10928	Protein of unknown function (DUF2810)
DUF2811	PF10929	Protein of unknown function (DUF2811)
DUF2812	PF11193	Protein of unknown function (DUF2812)
DUF2813	PF11398	Protein of unknown function (DUF2813)
DUF2815	PF10991	Protein of unknown function (DUF2815)
DUF2816	PF10992	Protein of unknown function (DUF2816)
DUF2817	PF10994	Protein of unknown function (DUF2817)
DUF2818	PF10993	Protein of unknown function (DUF2818)
DUF282	PF03380	Caenorhabditis protein of unknown function, DUF282
DUF2824	PF11039	Protein of unknown function (DUF2824)
DUF2826	PF11442	Protein of unknown function (DUF2826)
DUF2827	PF10933	Protein of unknown function (DUF2827)
DUF2828	PF11443	Domain of unknown function (DUF2828)
DUF2829	PF11195	Protein of unknown function (DUF2829)
DUF2830	PF11125	Protein of unknown function (DUF2830)
DUF2833	PF11090	Protein of unknown function (DUF2833)
DUF2834	PF11196	Protein of unknown function (DUF2834)
DUF2835	PF11197	Protein of unknown function (DUF2835)
DUF2838	PF10998	Protein of unknown function (DUF2838)
DUF2839	PF10999	Protein of unknown function (DUF2839)
DUF2840	PF11000	Protein of unknown function (DUF2840)
DUF2841	PF11001	Protein of unknown function (DUF2841)
DUF2842	PF11003	Protein of unknown function (DUF2842)
DUF2844	PF11005	Protein of unknown function (DUF2844)
DUF2845	PF11006	Protein of unknown function (DUF2845)
DUF2846	PF11008	Protein of unknown function (DUF2846)
DUF2847	PF11009	Protein of unknown function (DUF2847)
DUF2848	PF11010	Protein of unknown function (DUF2848)
DUF2849	PF11011	Protein of unknown function (DUF2849)
DUF285	PF03382	Mycoplasma protein of unknown function, DUF285
DUF2850	PF11012	Protein of unknown function (DUF2850)
DUF2851	PF11013	Protein of unknown function (DUF2851)
DUF2852	PF11014	Protein of unknown function (DUF2852)
DUF2853	PF11015	Protein of unknown function (DUF2853)
DUF2854	PF11016	Protein of unknown function (DUF2854)
DUF2855	PF11017	Protein of unknown function (DUF2855)
DUF2856	PF11043	Protein of unknown function (DUF2856)
DUF2857	PF11198	Protein of unknown function (DUF2857)
DUF2859	PF11072	Protein of unknown function (DUF2859)
DUF2860	PF11059	Protein of unknown function (DUF2860)
DUF2861	PF11060	Protein of unknown function (DUF2861)
DUF2862	PF11061	Protein of unknown function (DUF2862)
DUF2863	PF11062	Protein of unknown function (DUF2863)
DUF2865	PF11064	Protein of unknown function (DUF2865)
DUF2866	PF11065	Protein of unknown function (DUF2866)
DUF2867	PF11066	Protein of unknown function (DUF2867)
DUF2868	PF11067	Protein of unknown function (DUF2868)
DUF287	PF03384	Drosophila protein of unknown function, DUF287
DUF2870	PF11069	Protein of unknown function (DUF2870)
DUF2871	PF11070	Protein of unknown function (DUF2871)
DUF2873	PF11395	Protein of unknown function (DUF2873)
DUF2875	PF11394	Protein of unknown function (DUF2875)
DUF2877	PF11392	Protein of unknown function (DUF2877)
DUF2878	PF11086	Protein of unknown function (DUF2878)
DUF2880	PF11082	Protein of unknown function (DUF2880)
DUF2883	PF11097	Protein of unknown function (DUF2883)
DUF2884	PF11101	Protein of unknown function (DUF2884)
DUF2887	PF11103	Protein of unknown function (DUF2887)
DUF2888	PF11135	Protein of unknown function (DUF2888)
DUF2889	PF11136	Protein of unknown function (DUF2889)
DUF2890	PF11081	Protein of unknown function (DUF2890)
DUF2891	PF11199	Protein of unknown function (DUF2891)
DUF2892	PF11127	Protein of unknown function (DUF2892)
DUF2894	PF11445	Protein of unknown function (DUF2894)
DUF2895	PF11444	Protein of unknown function (DUF2895)
DUF2897	PF11446	Protein of unknown function (DUF2897)
DUF29	PF01724	Domain of unknown function DUF29
DUF2905	PF11146	Protein of unknown function (DUF2905)
DUF2909	PF11137	Protein of unknown function (DUF2909)
DUF2911	PF11138	Protein of unknown function (DUF2911)
DUF2913	PF11140	Protein of unknown function (DUF2913)
DUF2914	PF11141	Protein of unknown function (DUF2914)
DUF2917	PF11142	Protein of unknown function (DUF2917)
DUF2919	PF11143	Protein of unknown function (DUF2919)
DUF2920	PF11144	Protein of unknown function (DUF2920)
DUF2921	PF11145	Protein of unknown function (DUF2921)
DUF2922	PF11148	Protein of unknown function (DUF2922)
DUF2924	PF11149	Protein of unknown function (DUF2924)
DUF2927	PF11150	Protein of unknown function (DUF2927)
DUF2929	PF11151	Protein of unknown function (DUF2929)
DUF2931	PF11153	Protein of unknown function (DUF2931)
DUF2933	PF11666	Protein of unknown function (DUF2933)
DUF2934	PF11154	Protein of unknown function (DUF2934)
DUF2935	PF11155	Domain of unknown function (DUF2935)
DUF2937	PF11157	Protein of unknown function (DUF2937)
DUF2938	PF11158	Protein of unknown function (DUF2938)
DUF2939	PF11159	Protein of unknown function (DUF2939)
DUF294	PF03445	Putative nucleotidyltransferase DUF294
DUF2944	PF11161	Protein of unknown function (DUF2946)
DUF2946	PF11162	Protein of unknown function (DUF2946)
DUF2947	PF11163	Protein of unknown function (DUF2947)
DUF2948	PF11164	Protein of unknown function (DUF2948)
DUF2949	PF11165	Protein of unknown function (DUF2949)
DUF294_C	PF10335	Putative nucleotidyltransferase substrate binding domain
DUF295	PF03478	Protein of unknown function (DUF295)
DUF2950	PF11453	Protein of unknown function (DUF2950)
DUF2951	PF11166	Protein of unknown function (DUF2951)
DUF2953	PF11167	Protein of unknown function (DUF2953)
DUF2955	PF11168	Protein of unknown function (DUF2955)
DUF2956	PF11169	Protein of unknown function (DUF2956)
DUF2957	PF11170	Protein of unknown function (DUF2957)
DUF2958	PF11171	Protein of unknown function (DUF2958)
DUF2959	PF11172	Protein of unknown function (DUF2959)
DUF296	PF03479	Plants and Prokaryotes Conserved (PCC) domain
DUF2960	PF11173	Protein of unknown function (DUF2960)
DUF2961	PF11175	Protein of unknown function (DUF2961)
DUF2963	PF11178	Protein of unknown function (DUF2963)
DUF2964	PF11177	Protein of unknown function (DUF2964)
DUF2967	PF11179	Protein of unknown function (DUF2967)
DUF2968	PF11180	Protein of unknown function (DUF2968)
DUF2969	PF11184	Protein of unknown function (DUF2969)
DUF2970	PF11174	Protein of unknown function (DUF2970)
DUF2971	PF11185	Protein of unknown function (DUF2971)
DUF2972	PF11186	Protein of unknown function (DUF2972)
DUF2973	PF11189	Protein of unknown function (DUF2973)
DUF2974	PF11187	Protein of unknown function (DUF2974)
DUF2975	PF11188	Protein of unknown function (DUF2975)
DUF2976	PF11190	Protein of unknown function (DUF2976)
DUF2977	PF11192	Protein of unknown function (DUF2977)
DUF2981	PF11200	Protein of unknown function (DUF2981)
DUF2982	PF11201	Protein of unknown function (DUF2982)
DUF2985	PF11204	Protein of unknown function (DUF2985)
DUF2986	PF11661	Protein of unknown function (DUF2986)
DUF2987	PF11205	Protein of unknown function (DUF2987)
DUF2989	PF11207	Protein of unknown function (DUF2989)
DUF2990	PF11693	Protein of unknown function (DUF2990)
DUF2992	PF11208	Protein of unknown function (DUF2992)
DUF2993	PF11209	Protein of unknown function (DUF2993)
DUF2996	PF11210	Protein of unknown function (DUF2996)
DUF2997	PF11211	Protein of unknown function (DUF2997)
DUF2999	PF11212	Protein of unknown function (DUF2999)
DUF3000	PF11452	Protein of unknown function (DUF3000)
DUF3005	PF11448	Protein of unknown function (DUF3005)
DUF3006	PF11213	Protein of unknown function (DUF3006)
DUF3007	PF11460	Protein of unknown function (DUF3007)
DUF3008	PF11450	Protein of unknwon function (DUF3008)
DUF3010	PF11215	Protein of unknown function (DUF3010)
DUF3011	PF11218	Protein of unknown function (DUF3011)
DUF3012	PF11216	Protein of unknown function (DUF3012)
DUF3013	PF11217	Protein of unknown function (DUF3013)
DUF3014	PF11219	Protein of unknown function (DUF3014)
DUF3015	PF11220	Protein of unknown function (DUF3015)
DUF3016	PF11454	Protein of unknown function (DUF3016)
DUF3017	PF11222	Protein of unknown function (DUF3017)
DUF3018	PF11455	Protein  of unknown function (DUF3018)
DUF3019	PF11456	Protein of unknown function (DUF3019)
DUF302	PF03625	Domain of unknown function DUF302
DUF3020	PF11223	Protein of unknown function (DUF3020)
DUF3021	PF11457	Protein of unknown function (DUF3021)
DUF3022	PF11226	Protein of unknown function (DUF3022)
DUF3023	PF11224	Protein of unknown function (DUF3023)
DUF3024	PF11225	Protein of unknown function (DUF3024)
DUF3025	PF11227	Protein of unknown function (DUF3025)
DUF3027	PF11228	Protein of unknown function (DUF3027)
DUF3029	PF11230	Protein of unknown function (DUF3029)
DUF3034	PF11231	Protein of unknown function (DUF3034)
DUF3035	PF11233	Protein of unknown function (DUF3035)
DUF3037	PF11236	Protein of unknown function (DUF3037)
DUF3038	PF11237	Protein of unknown function (DUF3038)
DUF3039	PF11238	Protein of unknown function (DUF3039)
DUF3040	PF11239	Protein of unknown function (DUF3040)
DUF3042	PF11240	Protein of unknown function (DUF3042)
DUF3043	PF11241	Protein of unknown function (DUF3043)
DUF3045	PF11243	Protein of unknown function (DUF3045)
DUF3046	PF11248	Protein of unknown function (DUF3046)
DUF3047	PF11249	Protein of unknown function (DUF3047)
DUF3048	PF11258	Protein of unknown function (DUF3048) N-terminal domain
DUF3048_C	PF17479	Protein of unknown function (DUF3048) C-terminal domain
DUF305	PF03713	Domain of unknown function (DUF305)
DUF3050	PF11251	Protein of unknown function (DUF3050)
DUF3051	PF11252	Protein of unknown function (DUF3051)
DUF3052	PF11253	Protein of unknown function (DUF3052)
DUF3053	PF11254	Protein of unknown function (DUF3053)
DUF3054	PF11255	Protein of unknown function (DUF3054)
DUF3055	PF11256	Protein of unknown function (DUF3055)
DUF3060	PF11259	Protein of unknown function (DUF3060)
DUF3067	PF11267	Domain of unknown function (DUF3067)
DUF3069	PF11269	Protein of unknown function (DUF3069)
DUF3070	PF11270	Protein of unknown function (DUF3070)
DUF3071	PF11268	Protein of unknown function (DUF3071)
DUF3072	PF11272	Protein of unknown function (DUF3072)
DUF3073	PF11273	Protein of unknown function (DUF3073)
DUF3074	PF11274	Protein of unknown function (DUF3074)
DUF3077	PF11275	Protein of unknown function (DUF3077)
DUF3078	PF11276	Protein of unknown function (DUF3078)
DUF3079	PF11278	Protein of unknown function (DUF3079)
DUF308	PF03729	Short repeat of unknown function (DUF308)
DUF3080	PF11279	Protein of unknown function (DUF3080)
DUF3081	PF11280	Protein of unknown function (DUF3081)
DUF3082	PF11282	Protein of unknown function (DUF3082)
DUF3083	PF11281	Protein of unknown function (DUF3083)
DUF3084	PF11283	Protein of unknown function (DUF3084)
DUF3085	PF11284	Protein of unknown function (DUF3085)
DUF3086	PF11285	Protein of unknown function (DUF3086)
DUF3087	PF11286	Protein of unknown function (DUF3087)
DUF3088	PF11287	Protein of unknown function (DUF3088)
DUF3089	PF11288	Protein of unknown function (DUF3089)
DUF309	PF03745	Domain of unknown function (DUF309)
DUF3090	PF11290	Protein of unknown function (DUF3090)
DUF3091	PF11291	Protein of unknown function (DUF3091)
DUF3093	PF11292	Protein of unknown function (DUF3093)
